chromogram_0_0,chromogram_0_1,chromogram_0_10,chromogram_0_11,chromogram_0_12,chromogram_0_2,chromogram_0_3,chromogram_0_4,chromogram_0_5,chromogram_0_6,chromogram_0_7,chromogram_0_8,chromogram_0_9,chromogram_10_0,chromogram_10_1,chromogram_10_10,chromogram_10_11,chromogram_10_12,chromogram_10_2,chromogram_10_3,chromogram_10_4,chromogram_10_5,chromogram_10_6,chromogram_10_7,chromogram_10_8,chromogram_10_9,chromogram_11_0,chromogram_11_1,chromogram_11_10,chromogram_11_11,chromogram_11_12,chromogram_11_2,chromogram_11_3,chromogram_11_4,chromogram_11_5,chromogram_11_6,chromogram_11_7,chromogram_11_8,chromogram_11_9,chromogram_1_0,chromogram_1_1,chromogram_1_10,chromogram_1_11,chromogram_1_12,chromogram_1_2,chromogram_1_3,chromogram_1_4,chromogram_1_5,chromogram_1_6,chromogram_1_7,chromogram_1_8,chromogram_1_9,chromogram_2_0,chromogram_2_1,chromogram_2_10,chromogram_2_11,chromogram_2_12,chromogram_2_2,chromogram_2_3,chromogram_2_4,chromogram_2_5,chromogram_2_6,chromogram_2_7,chromogram_2_8,chromogram_2_9,chromogram_3_0,chromogram_3_1,chromogram_3_10,chromogram_3_11,chromogram_3_12,chromogram_3_2,chromogram_3_3,chromogram_3_4,chromogram_3_5,chromogram_3_6,chromogram_3_7,chromogram_3_8,chromogram_3_9,chromogram_4_0,chromogram_4_1,chromogram_4_10,chromogram_4_11,chromogram_4_12,chromogram_4_2,chromogram_4_3,chromogram_4_4,chromogram_4_5,chromogram_4_6,chromogram_4_7,chromogram_4_8,chromogram_4_9,chromogram_5_0,chromogram_5_1,chromogram_5_10,chromogram_5_11,chromogram_5_12,chromogram_5_2,chromogram_5_3,chromogram_5_4,chromogram_5_5,chromogram_5_6,chromogram_5_7,chromogram_5_8,chromogram_5_9,chromogram_6_0,chromogram_6_1,chromogram_6_10,chromogram_6_11,chromogram_6_12,chromogram_6_2,chromogram_6_3,chromogram_6_4,chromogram_6_5,chromogram_6_6,chromogram_6_7,chromogram_6_8,chromogram_6_9,chromogram_7_0,chromogram_7_1,chromogram_7_10,chromogram_7_11,chromogram_7_12,chromogram_7_2,chromogram_7_3,chromogram_7_4,chromogram_7_5,chromogram_7_6,chromogram_7_7,chromogram_7_8,chromogram_7_9,chromogram_8_0,chromogram_8_1,chromogram_8_10,chromogram_8_11,chromogram_8_12,chromogram_8_2,chromogram_8_3,chromogram_8_4,chromogram_8_5,chromogram_8_6,chromogram_8_7,chromogram_8_8,chromogram_8_9,chromogram_9_0,chromogram_9_1,chromogram_9_10,chromogram_9_11,chromogram_9_12,chromogram_9_2,chromogram_9_3,chromogram_9_4,chromogram_9_5,chromogram_9_6,chromogram_9_7,chromogram_9_8,chromogram_9_9,spec_centr_0,spec_centr_1,spec_centr_10,spec_centr_11,spec_centr_12,spec_centr_2,spec_centr_3,spec_centr_4,spec_centr_5,spec_centr_6,spec_centr_7,spec_centr_8,spec_centr_9,species
0.700949624,0.652357382,1,0.69014899,0.431110628,1,0.286924295,0.27927738,0.259047713,0.617618205,1,1,1,0.285268115,0.482000101,0.09237429,0.314447885,0.422230454,0.815364299,1,0.381259996,0.268162716,0.336648814,0.260227701,0.241623079,0.112632089,1,1,0.378022644,1,1,0.620416614,0.716498233,1,1,1,0.490450682,0.298672493,0.298488785,0.175151511,0.225502307,0.782793945,0.343491054,0.202541783,0.551405675,0.137027438,0.055711277,0.041375552,0.182330714,0.778507804,0.964473338,0.669599667,0.038466313,0.066425016,0.059235277,0.069128992,0.08594663,0.192314331,0.134518988,0.055564221,0.0245428,0.035507161,0.06881005,0.08273086,0.035329481,0.049114963,0.084091342,0.079501182,0.048958895,0.056788328,0.200924651,0.10833102,0.042662261,0.024226102,0.09978436,0.412861407,0.585017695,0.173923641,0.016788645,0.045491221,0.112223729,0.055172328,0.037240982,0.116482888,0.080220862,0.039940294,0.012312764,0.069094764,0.211996455,0.308108996,0.14838681,0.022358453,0.055740658,0.056556035,0.037754698,0.06125477,0.087749991,0.053592327,0.031942653,0.013269377,0.031994616,0.090558721,0.174587509,0.10435173,0.029543709,0.053396578,0.068974312,0.050006313,0.052327131,0.160148445,0.05871678,0.01525041,0.011734649,0.017889532,0.06739362,0.158583803,0.081210011,0.017098404,0.055062744,0.013523507,0.026688039,0.044238519,0.369068531,0.096524657,0.012625113,0.020066486,0.051619778,0.014460073,0.009389377,0.007341931,0.020923032,0.111625543,0.007922978,0.02363287,0.070237987,0.489791176,0.291104552,0.050019644,0.032152025,0.059089565,0.014465466,0.010796519,0.007931267,0.049850908,0.173422631,0.023464994,0.065911756,0.159645974,0.769450793,0.846174354,0.165072803,0.065504404,0.085229167,0.083845938,0.164081189,0.054362489,2042.904581,1971.608729,2120.48193,2061.018589,2048.107102,1989.119368,1931.440156,1902.587989,1891.592672,2283.087139,2365.864213,2233.879502,2116.395798,scirpaceus
0.875683183,0.786554297,0.672567721,1,0.622953461,1,0.39258238,0.574247547,0.59119187,0.934828407,0.669065572,0.460289849,0.617630857,0.190619317,0.367903756,0.062261732,0.209582342,0.287797152,0.953968159,1,0.29161124,0.153131374,0.230510234,0.183384047,0.200960774,0.100028736,1,1,0.229362272,0.991234915,1,0.709952152,0.846141706,1,1,1,0.398557309,0.200253895,0.207921077,0.312046914,0.348140109,1,0.527514568,0.287258558,0.85619056,0.157642825,0.088887197,0.070746201,0.359745166,1,1,1,0.075104698,0.093270937,0.144928703,0.15940433,0.127875077,0.260506745,0.129011097,0.052296657,0.026860354,0.04678826,0.108191373,0.10813051,0.068872869,0.059784081,0.088420136,0.041303157,0.049906464,0.062339828,0.223526998,0.119284939,0.054347491,0.02969639,0.083990538,0.255667841,0.294254313,0.092476374,0.032087664,0.059680997,0.116483825,0.067766598,0.036178681,0.176138647,0.090083587,0.040491112,0.016523171,0.111731342,0.338242686,0.414579719,0.191466436,0.021943175,0.053001815,0.041967625,0.04593634,0.063623018,0.098970967,0.057878693,0.039075973,0.01409671,0.042385122,0.078494412,0.097927079,0.068178209,0.032351245,0.056925445,0.073883301,0.056434462,0.059928964,0.134678337,0.053998873,0.020182722,0.013166012,0.02438096,0.078964944,0.159395721,0.109778366,0.027851925,0.053721786,0.022023275,0.042481862,0.048425006,0.366645188,0.082879538,0.012334389,0.018080961,0.040286018,0.016165235,0.016599456,0.012069165,0.022635459,0.101082113,0.006597198,0.023605207,0.058427377,0.479088174,0.164253344,0.028443856,0.029481767,0.074077875,0.012332942,0.005483813,0.006039319,0.048063356,0.160217586,0.014228221,0.052335615,0.129348854,0.799706732,0.673047511,0.131449373,0.058016145,0.080580603,0.041237982,0.058985223,0.025498558,2144.789176,2007.687496,2120.454334,2054.978316,1997.315101,1988.970058,1931.359273,1902.527665,1891.723626,2283.607563,2365.792709,2233.463526,2116.362066,scirpaceus
1,0.931914778,0.603810257,1,0.697018046,1,0.434555652,0.690700704,0.71825197,1,0.599699488,0.399836885,0.529829044,0.169287419,0.364626958,0.056682499,0.182359389,0.287776168,0.985901853,1,0.286600735,0.143479245,0.208144036,0.164876687,0.195377197,0.094079324,0.888016093,1,0.199139231,0.897009732,1,0.753334383,0.88233161,1,1,0.957851528,0.368868825,0.186637853,0.179884623,0.207139957,0.322925006,1,0.530494277,0.328387485,0.930956535,0.166132788,0.103310029,0.083781916,0.400416589,1,1,1,0.078051149,0.104695117,0.175438162,0.173698013,0.130344763,0.284189436,0.127636105,0.052934486,0.029085966,0.052930061,0.128661817,0.130412483,0.083586624,0.056462548,0.090004648,0.03618483,0.045306167,0.057639523,0.224746389,0.121953658,0.058430033,0.031553861,0.077054085,0.209864463,0.242420301,0.075302529,0.034020843,0.066502104,0.114216858,0.064804968,0.035744876,0.191849793,0.09289484,0.042134084,0.018580645,0.118779178,0.34910255,0.431699438,0.188983082,0.021835293,0.055019165,0.041981812,0.046549889,0.069570268,0.103264357,0.060214233,0.041991983,0.014780024,0.044629116,0.07676635,0.092728738,0.062039453,0.029303835,0.058702468,0.072067543,0.05283347,0.062702871,0.131480024,0.054056421,0.02225002,0.01408363,0.02595789,0.07823486,0.158760744,0.10858582,0.028630649,0.056003368,0.024522512,0.043226023,0.051083945,0.358531096,0.079794077,0.012896872,0.018226063,0.036309378,0.01711509,0.020341464,0.013763662,0.020221973,0.100891647,0.006613021,0.021617738,0.054986807,0.488869935,0.149746973,0.0262445,0.030618115,0.076358204,0.011954817,0.005115653,0.00573315,0.044651584,0.165904204,0.012988094,0.042364048,0.110000176,0.810796139,0.640311077,0.128308789,0.05901791,0.079364077,0.0341237,0.046533323,0.020963281,2149.598587,2011.606524,2120.426419,2049.138396,1927.79798,1988.820291,1931.278744,1902.466736,1891.859264,2284.125753,2365.720578,2233.047516,2116.328799,scirpaceus
0.76167103,0.698458143,0.975443901,0.80038287,0.53247872,1,0.315327791,0.35997157,0.352301905,0.721157274,0.966138266,0.734871063,1,0.225561713,0.408975975,0.08784923,0.271303621,0.389738617,0.871842228,1,0.329851985,0.207521644,0.286617067,0.255815463,0.224278285,0.125385404,1,1,0.357449664,1,1,0.629508158,0.760915185,1,1,1,0.507698749,0.253042003,0.310775926,0.09384245,0.19668037,1,0.410844326,0.256260593,0.661218718,0.141721407,0.064408922,0.049030432,0.243187344,1,1,0.974406416,0.039323243,0.067061593,0.091923649,0.088150287,0.080148461,0.214472565,0.133332616,0.053653072,0.024399492,0.036708294,0.082890974,0.080237989,0.048848345,0.045526264,0.080689828,0.068329473,0.04700431,0.053989626,0.211828304,0.111687627,0.045916931,0.025932625,0.096234338,0.409011019,0.465409085,0.164775082,0.019454425,0.046857619,0.129529742,0.06002545,0.041612658,0.135948813,0.083555218,0.039002383,0.013119307,0.084751772,0.296261339,0.353810502,0.198858709,0.019670976,0.051748235,0.054020229,0.042062992,0.073217866,0.089919951,0.054179247,0.033951434,0.013172459,0.035495702,0.095014323,0.13550545,0.103616415,0.025561714,0.050923648,0.08137763,0.053229495,0.059360022,0.148551109,0.055699933,0.016573834,0.011877892,0.019826868,0.083471529,0.163305435,0.112096373,0.020195145,0.052039502,0.018122109,0.030801069,0.041479276,0.372119388,0.090258407,0.012072223,0.019117038,0.047287721,0.016284237,0.010971031,0.009942671,0.01677814,0.100793952,0.00783379,0.020142246,0.054514855,0.47327658,0.227562759,0.038950369,0.029874117,0.062511056,0.01455822,0.007764254,0.008031456,0.04473435,0.156433125,0.020920288,0.056492521,0.136261505,0.780990703,0.77285078,0.1473186,0.061098302,0.080904498,0.072951127,0.113309345,0.047360255,2057.447705,1975.261974,2120.398178,2053.084487,1939.674223,1988.670104,1931.198566,1902.405165,1891.999338,2284.641739,2365.647817,2232.631451,2116.296016,scirpaceus
0.627690395,0.615403946,1,0.631038063,0.435657198,1,0.268477187,0.232281344,0.205532962,0.560106532,1,1,1,0.312889427,0.518867678,0.099269501,0.376280555,0.522694625,0.794116644,1,0.438282103,0.342234008,0.391900662,0.259380895,0.20355194,0.106376384,1,1,0.397574216,1,1,0.64436772,0.69837688,1,1,1,0.464393343,0.275236745,0.297965053,0.068541414,0.148388363,0.622751481,0.298355606,0.182110404,0.475659887,0.133023286,0.050941589,0.037222813,0.148052088,0.601898516,0.706306865,0.480402685,0.027939105,0.058877257,0.044192645,0.055073986,0.073550823,0.182043861,0.133980388,0.056329543,0.025061612,0.036917513,0.066284654,0.077039705,0.031503117,0.036414015,0.074678399,0.088327873,0.049966844,0.053453611,0.196523341,0.106301799,0.040640091,0.023093413,0.104899025,0.399897858,0.540917699,0.177541544,0.013197041,0.042189143,0.097032143,0.056811588,0.061427831,0.106554042,0.077834913,0.040620633,0.012064636,0.060840228,0.158787517,0.215721217,0.115177492,0.019310345,0.052721461,0.058633363,0.038238753,0.066376874,0.089492521,0.054048175,0.030188918,0.013276809,0.030507817,0.086332032,0.169231562,0.104450336,0.021687791,0.046883144,0.059001856,0.049686474,0.058463452,0.175607841,0.061073514,0.0143147,0.011943212,0.0174795,0.053933996,0.116726212,0.060316138,0.013742599,0.055955087,0.011043046,0.021934452,0.038170237,0.375531896,0.100712534,0.013266372,0.021637976,0.055021087,0.012956391,0.006979459,0.006230171,0.015087341,0.109875707,0.008343854,0.019026452,0.053074137,0.527515116,0.352045531,0.060073928,0.035785679,0.058290095,0.014560898,0.011931653,0.008374944,0.05049493,0.180332071,0.026582034,0.075642283,0.184316899,0.794535077,0.901928634,0.177463432,0.071157733,0.091246016,0.091490935,0.169570558,0.060584405,1906.00079,1947.922509,2120.3696,2061.178506,2005.251685,1988.519525,1931.118721,1902.34294,1892.143652,2285.155478,2365.574442,2232.215352,2116.263668,scirpaceus
0.748521916,0.68422641,1,0.674519957,0.434379024,1,0.282845503,0.268381646,0.247032044,0.61178477,1,1,1,0.307646955,0.504287679,0.094312556,0.326331763,0.441536889,0.819684232,1,0.387513979,0.281994427,0.347567073,0.25870998,0.232720389,0.110156491,1,1,0.385500805,1,1,0.623953184,0.71910118,1,1,1,0.480546351,0.293097013,0.29717539,0.164826382,0.220923518,0.748363257,0.331441349,0.204570579,0.535498508,0.135099494,0.054301948,0.040330171,0.179448862,0.743927689,0.905373258,0.627253441,0.037196756,0.066599125,0.055909859,0.066703077,0.089037059,0.191344137,0.134236597,0.055266896,0.024513091,0.035955156,0.067809315,0.080276245,0.034043298,0.046148436,0.083497866,0.080918222,0.049478122,0.05861434,0.200783543,0.107511017,0.041839263,0.023945092,0.103119421,0.412701513,0.574050342,0.172944825,0.016072668,0.045902447,0.109214072,0.058879048,0.059746291,0.114500459,0.079827039,0.039699585,0.012135036,0.068633483,0.200449674,0.286128321,0.140086835,0.024508226,0.057793473,0.056710018,0.037894143,0.063464848,0.088145089,0.053626083,0.031411286,0.013117168,0.032252483,0.090028696,0.173891001,0.103629207,0.026442736,0.052266329,0.067046188,0.049912665,0.054673527,0.163750999,0.058616705,0.014949039,0.011740104,0.01801322,0.065102342,0.149776748,0.076080698,0.015593178,0.056593132,0.013053453,0.024126479,0.03704372,0.371659754,0.095942665,0.012614765,0.020655265,0.052158231,0.013941349,0.008792899,0.00705911,0.019497676,0.114922937,0.007994308,0.018404559,0.049615169,0.500460362,0.300807598,0.051106369,0.033053858,0.058568303,0.014236248,0.010978344,0.007955334,0.049097231,0.178659933,0.023990682,0.071253103,0.179459806,0.785586898,0.854803109,0.164447921,0.066881334,0.086168897,0.085716477,0.165444739,0.054820297,1963.499664,1956.053348,2120.340753,2066.720469,2042.502975,1988.368549,1931.039218,1902.280063,1892.292046,2285.667041,2365.500433,2231.79924,2116.231789,scirpaceus
0.51410724,0.553718724,1,0.622118344,0.402437915,1,0.2681566,0.232119783,0.205591958,0.563638607,1,1,1,0.353133429,0.552284375,0.099788991,0.37485585,0.515343863,0.798240966,1,0.436692653,0.342648979,0.392249724,0.258725025,0.203471576,0.106050875,1,1,0.399592179,1,1,0.644800832,0.701334331,1,1,1,0.462497209,0.275391951,0.29783735,0.178767276,0.216299696,0.623404465,0.305714252,0.22185861,0.476006031,0.132532441,0.050812433,0.037199886,0.149823458,0.602929984,0.705460927,0.480458743,0.051967735,0.074384467,0.044346319,0.05811648,0.087741789,0.182770886,0.133848172,0.056110606,0.025015117,0.037060028,0.066365591,0.076922976,0.031441061,0.048502779,0.083820995,0.088220303,0.05017653,0.055251538,0.197003695,0.106115396,0.040484522,0.023085105,0.106013554,0.400761493,0.540279262,0.176713937,0.018873038,0.047020258,0.097134789,0.054922738,0.054408178,0.106732349,0.077875972,0.040453811,0.012013551,0.061395967,0.158979627,0.215729351,0.114853132,0.028464442,0.059748153,0.0585565,0.036621877,0.05960431,0.089652572,0.054013238,0.030111298,0.013212262,0.030775008,0.086520134,0.16948825,0.104103573,0.030549205,0.053497122,0.059129272,0.047444586,0.049378112,0.176094771,0.060768554,0.014271467,0.011945913,0.017583654,0.054112367,0.116842893,0.060123006,0.016674747,0.06003137,0.011089027,0.022329876,0.040317715,0.376453906,0.100038535,0.013208708,0.02179816,0.054940701,0.012868989,0.006983348,0.006230937,0.025992442,0.121712676,0.008353094,0.02132637,0.063349407,0.53005225,0.350961924,0.059617082,0.035905615,0.05819474,0.014478814,0.011944568,0.008361359,0.062589118,0.194657386,0.026595762,0.075280935,0.183614699,0.800629252,0.9003162,0.17595805,0.071352594,0.09123906,0.09165052,0.169653044,0.060221759,2086.355469,1990.494946,2120.311683,2062.927047,2026.457064,1988.217207,1930.960052,1902.216533,1892.444438,2286.176388,2365.425792,2231.383102,2116.200343,scirpaceus
0.351452883,0.454950049,1,0.629794249,0.43832995,1,0.268002637,0.23203908,0.205622607,0.565411966,1,1,1,0.320100085,0.520105406,0.100052292,0.379003097,0.534726718,0.80033077,1,0.435902749,0.342856839,0.392425766,0.258398877,0.203430296,0.105888974,1,1,0.400611408,1,1,0.645032118,0.702822856,1,1,1,0.461553838,0.275471138,0.29777353,0.139064008,0.190742115,0.623729049,0.307761996,0.233980061,0.476179957,0.132289215,0.05074826,0.037188421,0.150715604,0.603444929,0.705032978,0.480489306,0.055051251,0.074979466,0.044423432,0.055708126,0.07751482,0.183137078,0.133782687,0.056001585,0.024992134,0.037131778,0.066406145,0.076863778,0.031410454,0.046033326,0.080182226,0.088166845,0.049256528,0.051599972,0.197245988,0.106022907,0.040407119,0.023081079,0.106574542,0.401193518,0.539953335,0.176302693,0.01819748,0.044862853,0.097186219,0.052247435,0.0429688,0.106822916,0.077896859,0.040370598,0.011988271,0.061675044,0.159075911,0.215731443,0.114691891,0.026465568,0.056568666,0.058518186,0.036887209,0.061369515,0.089734041,0.053996197,0.0300726,0.013180038,0.030909221,0.086614575,0.169614897,0.103930834,0.031208588,0.05257521,0.059193122,0.047515802,0.050200933,0.176339039,0.060616882,0.014250065,0.011947251,0.017636189,0.054201862,0.116899718,0.060027139,0.01707212,0.057691087,0.011112137,0.023384209,0.045222808,0.376914988,0.099703316,0.013180222,0.021878821,0.054900111,0.012825617,0.006985278,0.006231358,0.025484378,0.115529732,0.00835775,0.022094639,0.067608349,0.531329189,0.350420935,0.059390488,0.035966043,0.058146713,0.014438137,0.011950931,0.008354619,0.062858426,0.186607662,0.026603038,0.071864081,0.169461902,0.803700629,0.899508606,0.175210366,0.07145046,0.09123612,0.091731151,0.169691805,0.060041448,2133.288335,2011.998176,2120.28244,2053.451922,1950.190807,1988.065505,1930.881207,1902.15237,1892.600732,2286.683543,2365.350537,2230.966979,2116.16934,scirpaceus
1,0.97407096,0.608766602,1,0.718331476,0.994572008,0.439878998,0.692428334,0.718334827,1,0.593779462,0.400869514,0.529884497,0.156574679,0.366374001,0.057078244,0.184549573,0.295981697,1,1,0.281224874,0.144488299,0.208043223,0.164319309,0.195762895,0.09276708,0.834936934,1,0.20287181,0.897338693,1,0.754557181,0.892597203,1,1,0.952716005,0.363325977,0.186798175,0.179170905,0.150685395,0.302803696,1,0.525015359,0.339568633,0.924975789,0.16491736,0.103090329,0.083587887,0.4110387,1,1,1,0.065826915,0.10171404,0.17750592,0.167305674,0.115368,0.284912129,0.127307688,0.052443553,0.028990738,0.053832582,0.128920099,0.129853007,0.083793736,0.056708415,0.093409957,0.036150347,0.045010596,0.057216561,0.225561242,0.12191973,0.057937349,0.031407288,0.078636889,0.210574808,0.241496979,0.074135,0.02973806,0.066465759,0.114284741,0.063997273,0.037270435,0.191888052,0.092930216,0.041666063,0.018533285,0.12199852,0.350149238,0.431184945,0.186702106,0.019913844,0.055188566,0.042079091,0.044946797,0.065021244,0.103035903,0.060547361,0.041692193,0.014512459,0.045492193,0.076688506,0.093001292,0.061467777,0.029276828,0.06051575,0.072119472,0.052748686,0.064645241,0.131782066,0.053774443,0.022117556,0.013977902,0.026527768,0.078755057,0.159699149,0.107528555,0.027101042,0.057539455,0.024878273,0.044639939,0.058703263,0.359228163,0.078409658,0.012802129,0.018476285,0.036083361,0.017017977,0.020398969,0.013710915,0.018546595,0.103452727,0.006661637,0.018909068,0.044288447,0.489510614,0.148099454,0.025826786,0.031243401,0.07555777,0.011627617,0.005147773,0.005721817,0.039108376,0.167831552,0.013018529,0.042890035,0.112819527,0.822344371,0.637940819,0.125374327,0.059431827,0.078657933,0.033999744,0.046626646,0.020679124,2097.961258,1995.753363,2120.252993,2048.626233,1916.428425,1987.91344,1930.802715,1902.087615,1892.76088,2287.188533,2365.274648,2230.550884,2116.138786,scirpaceus
0.518374542,0.555908678,1,0.630749158,0.452429098,1,0.267707358,0.231877891,0.205686286,0.568973286,1,1,1,0.299163792,0.504744551,0.100586088,0.382129015,0.544852115,0.804565839,1,0.434332668,0.34327328,0.392780841,0.257750166,0.203345546,0.105566922,1,1,0.402670522,1,1,0.645524105,0.705819509,1,1,1,0.459676427,0.275632644,0.297646032,0.056838376,0.14085706,0.624374362,0.294957678,0.183742124,0.476529427,0.131807182,0.050620745,0.037165506,0.152512843,0.60447314,0.704167159,0.480555445,0.032389891,0.061030901,0.044578214,0.05381062,0.069607863,0.183874783,0.13365301,0.055784457,0.024946722,0.03727628,0.066487412,0.076743718,0.031350086,0.038143286,0.074976819,0.08806058,0.048331905,0.048165469,0.197734783,0.105839364,0.04025309,0.023073295,0.107704011,0.402057866,0.539287949,0.175485312,0.012934703,0.041441759,0.097289275,0.05212532,0.043643067,0.107006871,0.077939346,0.040204583,0.011938244,0.062235633,0.159268925,0.215731645,0.114371288,0.018568424,0.051372301,0.058441801,0.040293429,0.077205058,0.089899837,0.053962975,0.029995429,0.013115699,0.031178887,0.086804276,0.169864821,0.10358663,0.023179271,0.047447913,0.059321112,0.050507144,0.064202067,0.176829145,0.060315155,0.014207692,0.011949912,0.017742186,0.054381493,0.117010354,0.059836785,0.013821393,0.055751304,0.011158597,0.023582377,0.045721483,0.3778373,0.09903644,0.013123942,0.022041299,0.05481815,0.012739527,0.006989107,0.006232282,0.015944919,0.109001064,0.008367137,0.019923237,0.05815035,0.533899925,0.34934063,0.058940966,0.03608783,0.058049973,0.01435751,0.01196347,0.008341249,0.051992058,0.178602651,0.026618422,0.073099366,0.173871732,0.809892292,0.897890767,0.173725019,0.071647059,0.091231337,0.091894092,0.169764394,0.05968287,1967.385202,1959.799937,2120.223316,2053.28739,1963.645166,1987.761039,1930.724537,1902.022274,1892.924811,2287.691343,2365.19813,2230.134823,2116.108651,scirpaceus
0.621076512,0.619300117,1,0.621099499,0.41327094,1,0.267566016,0.231797378,0.205719313,0.570761261,1,1,1,0.329855306,0.534797677,0.100856604,0.379015741,0.52891231,0.806711186,1,0.43355242,0.343481832,0.392959871,0.257427583,0.203302049,0.105406749,1,1,0.403710438,1,1,0.645784773,0.707327673,1,1,1,0.458742377,0.275714936,0.297582317,0.097747425,0.17025502,0.624695046,0.295182057,0.188775283,0.476705013,0.131568349,0.05055739,0.037154052,0.153417952,0.604986409,0.703729338,0.480591017,0.029993606,0.061379267,0.044655879,0.056059138,0.080095621,0.184246309,0.133588802,0.055676336,0.024924289,0.03734903,0.066528118,0.076682853,0.031320319,0.039828609,0.078179203,0.088007769,0.048513398,0.04936458,0.197981298,0.105748304,0.040176455,0.023069535,0.108272501,0.402490141,0.538948473,0.175079143,0.015068084,0.044512398,0.097340892,0.054413238,0.054579082,0.10710027,0.077960945,0.04012177,0.011913497,0.06251714,0.159365633,0.215729726,0.114211917,0.020929268,0.054848623,0.058403716,0.040934491,0.080170401,0.089984167,0.053946791,0.02995695,0.013083584,0.031314341,0.086899514,0.169988058,0.103415162,0.023057082,0.048786876,0.059385239,0.051021098,0.066585478,0.177074972,0.060165099,0.014186718,0.011951231,0.017795651,0.054471614,0.117064144,0.059742298,0.014650277,0.059117858,0.011181946,0.022406651,0.040415673,0.378298485,0.098704776,0.013096142,0.022123111,0.054776777,0.012696807,0.006991003,0.006232783,0.017284599,0.115829979,0.008371866,0.019547659,0.056317178,0.535193681,0.348801288,0.058718014,0.036149185,0.058001263,0.014317558,0.011969642,0.008334617,0.052687836,0.187003398,0.026626533,0.075725144,0.185308013,0.813012592,0.897080501,0.172987312,0.071745779,0.091229494,0.091976396,0.169798191,0.059504588,1958.037856,1956.076465,2120.19338,2060.85783,2028.126315,1987.608306,1930.646676,1901.956434,1893.092571,2288.19195,2365.120986,2229.71884,2116.078952,scirpaceus
1,0.875739055,0.611326098,1,0.708719652,0.984769251,0.442640622,0.693276402,0.718395361,1,0.590864799,0.401415933,0.529902171,0.179428359,0.362082067,0.057287953,0.188056296,0.309787375,1,1,0.278576432,0.145000545,0.208003259,0.164053098,0.195941378,0.092120843,0.999025992,1,0.204815305,0.900839094,1,0.74994207,0.897822987,1,1,0.950171903,0.360602689,0.186888975,0.17881386,0.372495163,0.405467027,1,0.518532156,0.317154051,0.91533996,0.164345593,0.102980733,0.083493224,0.416412582,1,1,1,0.077250245,0.101469149,0.178548495,0.17563822,0.152900125,0.283231122,0.127152573,0.052200801,0.028945059,0.054294652,0.129049015,0.129565583,0.083905154,0.055431136,0.086873032,0.036136685,0.047160737,0.066708069,0.224358202,0.121910787,0.057693141,0.031336043,0.079442888,0.21093117,0.241012394,0.073562733,0.030548426,0.063524702,0.114324066,0.065654614,0.045264224,0.190536851,0.092954046,0.041433637,0.018512037,0.123629513,0.350676103,0.430893495,0.185580059,0.02676584,0.056831766,0.042130772,0.049967051,0.087223238,0.102192291,0.060719222,0.04154198,0.014380588,0.045925249,0.076652043,0.09313366,0.061184763,0.032278636,0.059072088,0.072148177,0.053930952,0.070728045,0.130992029,0.053637764,0.022052445,0.013924994,0.026817474,0.079018848,0.160157412,0.107006083,0.026389723,0.054866148,0.025058875,0.042122516,0.048184148,0.356973386,0.077728611,0.012756872,0.018603727,0.035970319,0.016971538,0.020426364,0.013685974,0.023837017,0.104764777,0.006686627,0.018711901,0.044412424,0.486310118,0.147287124,0.025623288,0.031563521,0.075154737,0.011468218,0.005163961,0.005716247,0.038214493,0.163021197,0.013035051,0.04700223,0.130890135,0.822259327,0.63675662,0.12393491,0.059642889,0.078306175,0.033942539,0.046668808,0.020539605,2127.864398,2000.17154,2120.163095,2060.025312,2020.086716,1987.455256,1930.569148,1901.890099,1893.26408,2288.69039,2365.043219,2229.302929,2116.049656,scirpaceus
